user,id,tweet,replies,retweets,likes,quotes,date,cleaned_tweet,predicted_stance,lat,lng
AntrobusDavid,992469563399909376,'INHABIT: A Permaculture Perspective'. Superb and inspiring short film by @TerraVisus on #Vimeo. #permaculture #farming #ecology #climatechange #nature #agroforestry https://t.co/ugy6cyijXS,0.0,1.0,1,0,2018-05-04T18:22:37+00:00,inhabit a permaculture perspective superb and inspiring short film by  on,Pro,,
AntrobusDavid,991660800027840512,Renewables cover more than 100 per cent of German power demand on May Day. #renewables #solar #windpower #climatechange #https://www.businessgreen.com/3031496/ via @businessgreen,0.0,1.0,0,0,2018-05-02T12:48:53+00:00,renewables cover more than 100 per cent of german power demand on may day      via,Pro,,
AntrobusDavid,991426840467197952,"'There’s clearly money to be made from sun and wind...Everyone knows that 70 years from now we’re going to run this planet on sun and wind.' @billmckibben on the smart money ditching #fossilfuels and investing in #renewables. #climatechange #divestment 
 https://t.co/Tf9nwISGd9",0.0,0.0,0,0,2018-05-01T21:19:13+00:00,theres clearly money to be made from sun and windeveryone knows that 70 years from now were going to run this planet on sun and wind  on the smart money ditching  and investing in,Pro,,
AntrobusDavid,991028865815465985,Good news as @UniofNottingham pledges to divest from #fossilfuels. This great map from @DeSmogUK lets you see how other UK Universities are getting along... #divestment #carbon #renewables #education #university #climatechange https://t.co/0xYIgRWgyL,0.0,0.0,0,0,2018-04-30T18:57:48+00:00,good news as  pledges to divest from  this great map from  lets you see how other uk universities are getting along,Pro,,
AntrobusDavid,990986188063498241,Great article from @KA_Nicholas on the power of personal actions to reduce your carbon emissions. 'Turning my scientific knowledge into action was a little like falling in love.'  #climatechange #carbon #lifestyle #flyingless #food #emissions #environment https://t.co/WtkvaF1jNV,1.0,4.0,7,0,2018-04-30T16:08:13+00:00,great article from  on the power of personal actions to reduce your carbon emissions turning my scientific knowledge into action was a little like falling in love,Pro,,
AntrobusDavid,990935111377006592,"Time to face up to the realities of climate change. 'The issue is the most important one facing the world. As such, it must top the international political agenda.' #climatechange #carbon #renewables #ethics #economics #politics  https://t.co/AlFVkaKaAi via @MayerHillman",0.0,1.0,0,0,2018-04-30T12:45:15+00:00,time to face up to the realities of climate change the issue is the most important one facing the world as such it must top the international political agenda         via,Pro,,
AntrobusDavid,989402353093799936,"Fascinating insight into how the new generation of vast wind turbines are manufactured, installed and maintained. #windpower #turbines #renewables #Denmark #energy #climatechange @100isNow https://t.co/Nukh5uen1I",0.0,1.0,1,0,2018-04-26T07:14:37+00:00,fascinating insight into how the new generation of vast wind turbines are manufactured installed and maintained,Pro,,
AntrobusDavid,989278538401484800,UK power generation runs without coal for record 72 hours and counting - Coal | Platts News Article &amp; Story #coal #renewables #energy #climatechange  https://t.co/ewoZdCFsHu,0.0,0.0,0,0,2018-04-25T23:02:38+00:00,uk power generation runs without coal for record 72 hours and counting  coal  platts news article amp story,Pro,,
AntrobusDavid,988522405990686721,Winderful - A great way to visualise UK's #windenergy in real time. Made by @diascreative #renewables #energy #climatechange  https://t.co/LVozVUotjC,0.0,0.0,2,0,2018-04-23T20:58:02+00:00,winderful  a great way to visualise uks  in real time made by,Pro,,
AntrobusDavid,988448711373213697,The amazing potential of #agroforestry (growing trees alongside crops and animals) for UK farming. Great article from @SoilAssociation #trees #farming #climatechange #carbon #organics #policy #ecology #woodlands  https://t.co/GQqc2NvFCg,0.0,3.0,2,0,2018-04-23T16:05:11+00:00,the amazing potential of  growing trees alongside crops and animals for uk farming great article from,Pro,,
AntrobusDavid,988412854461239296,"Cambridge University urged again to end fossil fuel investments. 'If it fails to divest, Cambridge will be on the side of dirty money over a sustainable future.' #climatechange #divestment #carbon #fossilfuels #politics #economics #society   https://t.co/9zMbqbgc6r",0.0,1.0,1,0,2018-04-23T13:42:42+00:00,cambridge university urged again to end fossil fuel investments if it fails to divest cambridge will be on the side of dirty money over a sustainable future,Pro,,
AntrobusDavid,988175639218999297,'We cannot achieve our climate goals without forests.' The simple truth... #forests #trees #climatechange #restoration #sustainability #EarthDay18  @UNDP https://t.co/XBKOOkduLu,0.0,4.0,2,0,2018-04-22T22:00:06+00:00,we cannot achieve our climate goals without forests the simple truth,Pro,,
AntrobusDavid,986991052111466507,Great article from @MikeBernersLee via @ACCIONA_EN on the urgent need to invest in #RenewableEnergy. #CarbonEmissions #climatechange #environment #renewables #solarpower #windpower #carbonbudget https://t.co/sL9yE2InSu,0.0,1.0,0,0,2018-04-19T15:32:58+00:00,great article from  via  on the urgent need to invest in,Pro,,
AntrobusDavid,986340845447208961,"Further, faster, deeper: the UK needs a more ambitious Climate Change Act to meet its Net Zero Emissions target. #climatechange #emissions #carbon https://t.co/7Dt6J7aXoR",0.0,0.0,0,0,2018-04-17T20:29:17+00:00,further faster deeper the uk needs a more ambitious climate change act to meet its net zero emissions target,Pro,,
AntrobusDavid,985620865495851009,"'Young people are about to utterly transform climate politics.' by @AlexSteffen. Inter-generational justice demands bold, rapid climate action. #climatechange #youth #society  actionhttps://thenearlynow.com/young-people-are-about-to-utterly-transform-climate-politics-16cb3f95f77e",0.0,0.0,1,0,2018-04-15T20:48:20+00:00,young people are about to utterly transform climate politics by  intergenerational justice demands bold rapid climate action     action,Pro,,
AntrobusDavid,985442085108056064,"Beautiful and deeply thought-provoking essay by @rebecca_altman on #plastics and their enduring presence in our lives. 
#environment #climatechange #pollution #family #plants #industry #bakelite #rivers https://t.co/SGDmTs1ym1",1.0,1.0,2,0,2018-04-15T08:57:56+00:00,beautiful and deeply thoughtprovoking essay by  on  and their enduring presence in our lives,Pro,,
AntrobusDavid,985291860703875072,Great introduction here to the rapidly growing #flyingless movement. #climatechange #emissions #carbon #lifestyle #society #responsibility #leadership #environment https://t.co/IJhpk0YPZb,0.0,0.0,3,0,2018-04-14T23:01:00+00:00,great introduction here to the rapidly growing  movement,Pro,,
AntrobusDavid,985243258472337410,“We Have to Stop Pretending That Solving Climate Change is Complicated”. Great article by @enjohnston #climatechange #politics #society #renewables #carbon #vision #aspiration  https://t.co/gWsSLupIsk,0.0,0.0,0,0,2018-04-14T19:47:52+00:00,we have to stop pretending that solving climate change is complicated great article by,Pro,,
AntrobusDavid,984835478863122434,Solar Power breaks even more records in 2017. #renewables #economics #climatechange #society #solarpower #solar #pv  ://www.goodnewsnetwork.org/solar-power-breaks-even-more-records-in-2017/#.WtDei0U8Gg8.twitter,0.0,0.0,0,0,2018-04-13T16:47:30+00:00,solar power breaks even more records in 2017         wwwgoodnewsnetworkorgsolarpowerbreaksevenmorerecordsin2017,Pro,,
AntrobusDavid,983748368701755392,"'Carbon Isn’t Just A Danger–It’s Also An Opportunity.'  Understanding and re-imagining our relationship  with #carbon is crucial to pretty much everything... @volansjohn #climatechange #environment #carboncycle #politics #society #sustainability 
https://t.co/nb171Pog34",0.0,0.0,1,0,2018-04-10T16:47:42+00:00,carbon isnt just a dangerits also an opportunity  understanding and reimagining our relationship  with  is crucial to pretty much everything,Pro,,
AntrobusDavid,983624669629702144,'Our work with these cities will show how sustainability and increasing happiness are not at odds.' Another inspiring step from @Bioregional @OnePlanetLiving #sustainability #society #environment #climatechange #health #cities https://t.co/mzsyNWIsJx,1.0,3.0,1,0,2018-04-10T08:36:10+00:00,our work with these cities will show how sustainability and increasing happiness are not at odds another inspiring step from,Pro,,
AntrobusDavid,983066038467284992,Why fighting climate change can give us reasons to be cheerful. Great article from @loubgray on the wide array of positive benefits from embracing the challenges of #climatechange. #economics #society #environment #health #politics #nature  https://t.co/BjvG0MbdcA,0.0,0.0,1,0,2018-04-08T19:36:22+00:00,why fighting climate change can give us reasons to be cheerful great article from  on the wide array of positive benefits from embracing the challenges of,Pro,,
AntrobusDavid,982041648325709824,"Biggest Threat to Humanity? Climate Change, says U.N. Chief. 'I am beginning to wonder how many more alarm bells must go off before the world rises to the challenge.' #climatechange #carbon #politics #renewables #economics #leadership https://t.co/bp4uJQuKyt",0.0,1.0,1,0,2018-04-05T23:45:49+00:00,biggest threat to humanity climate change says un chief i am beginning to wonder how many more alarm bells must go off before the world rises to the challenge,Pro,,
AntrobusDavid,982040447282565120,Warming of 1.5°C is only a decade away according to findings from a broad range of recent studies..... #climatechange #carbon #politics #environment #economics #policy #fossilfuels #renewables https://t.co/pk7nPl1Tn1,0.0,0.0,0,0,2018-04-05T23:41:02+00:00,warming of 15c is only a decade away according to findings from a broad range of recent studies,Pro,,
AntrobusDavid,981664475894943744,The inspirational 'Deep Time Walk'. Experience the entire history of the earth as an immersive 4.6 mile walk. Simple and brilliant idea from @Stephen harding @SchumacherColl #environment #earth #climatechange https://t.co/mRjsY8wuSV,0.0,2.0,5,0,2018-04-04T22:47:04+00:00,the inspirational deep time walk experience the entire history of the earth as an immersive 46 mile walk simple and brilliant idea from  harding,Pro,,
AntrobusDavid,981633610292891649,Great survey of the current major #climatechange lawsuits against #fossilfuel companies. Results could have a profound influence on the transition to #renewables...Not to mention #politics #economics #publicopinion #divestment #environment #democracy #investment https://t.co/AqtTcP8R0I,0.0,0.0,1,0,2018-04-04T20:44:25+00:00,great survey of the current major  lawsuits against  companies results could have a profound influence on the transition to  to mention,Pro,,
AntrobusDavid,981287936061792256,Great short thread from @drvox spelling out the conundrum / 'ugly truth' that lies at the heart of aspirations to decouple our world from fossil fuels. #climatechange #carbon #renewables #economics #government #divestment #environment #FossilFuels https://t.co/BY6MBSinvE,0.0,0.0,0,0,2018-04-03T21:50:50+00:00,great short thread from  spelling out the conundrum  ugly truth that lies at the heart of aspirations to decouple our world from fossil fuels,Pro,,
AntrobusDavid,977666355259498504,'We're sleepwalking into a mass extinction' say scientists: The most biodiverse aquatic communities may be the most vulnerable to extinction. #climatechange #oceans #extinctio https://t.co/qJewa1yXe0,0.0,0.0,1,0,2018-03-24T21:59:57+00:00,were sleepwalking into a mass extinction say scientists the most biodiverse aquatic communities may be the most vulnerable to extinction,Pro,,
AntrobusDavid,977166295719383040,"""The subsidy-free revolution is here, and it's big."" Renewable energy projects set to soar in UK, analysts say. #renewables #climatechange #windpower #solarenergy https://t.co/1vJQdD9Wgv",0.0,1.0,0,0,2018-03-23T12:52:54+00:00,the subsidyfree revolution is here and its big renewable energy projects set to soar in uk analysts say,Pro,,
AntrobusDavid,976918407781191681,"'How serious, really, is the world about this whole stopping global warming thing?' Great thread here from @chriscmooney about @IEA and @gcarbonproject findings that carbon emissions are still rising.  #climatechange #carbon #environment https://t.co/LOj7BFJrPA",0.0,0.0,1,0,2018-03-22T20:27:53+00:00,how serious really is the world about this whole stopping global warming thing great thread here from  about  and  findings that carbon emissions are still rising,Pro,,
AntrobusDavid,976451857043329025,Children planting trees...having fun...getting outdoors...and learning.  It's a win win win situation for everyone! @Trees4Learning @DefraGovUK #communityforests #trees #climatechange #society #Education https://t.co/4f2qD16gCW,0.0,0.0,4,0,2018-03-21T13:33:58+00:00,children planting treeshaving fungetting outdoorsand learning  its a win win win situation for everyone,Pro,,
AntrobusDavid,974197935620673536,Finnish @MetsaGroup showing how forests will be the dynamic bedrock of the emerging sustainable economy. #forests #climatechange #environment #economics #technology #carbon https://t.co/2jaOJ2Jd1E,0.0,0.0,0,0,2018-03-15T08:17:42+00:00,finnish  showing how forests will be the dynamic bedrock of the emerging sustainable economy,Pro,,
AntrobusDavid,974031162673942529,60% of plants and 50% of animals in wildlife-rich habitats could be lost by the end of the century if we don’t immediately #ActOnClimate. Report from @WWF_UK #climatechange #mitigation  https://t.co/NSaGb2MGjK,0.0,0.0,1,0,2018-03-14T21:15:00+00:00,60 of plants and 50 of animals in wildliferich habitats could be lost by the end of the century if we dont immediately  report from,Pro,,
AntrobusDavid,969164136075747329,Great chance to explore the @OnePlanetLiving programme with @Bioregional.  #sustainability #society #climatechange #OnePlanet https://t.co/Ligt15i5RT,1.0,1.0,3,0,2018-03-01T10:55:10+00:00,great chance to explore the  programme with,Pro,,
AntrobusDavid,969160245158334464,Great idea for a story writing competition from @GreenstoriesUK exploring stories for a sustainable future. #storytelling #writing #society #climatechange https://t.co/rS49ZK9GNL,0.0,0.0,2,0,2018-03-01T10:39:43+00:00,great idea for a story writing competition from  exploring stories for a sustainable future,Pro,,
AntrobusDavid,968909017799188486,"Brilliant and thought-provoking talk by @KateRaworth @CUSP_uk. Putting the heart, purpose and soul back into #economics. #society #justice #environment #wellbeing #climatechange https://t.co/Aj1B8V3gu5",0.0,2.0,4,0,2018-02-28T18:01:25+00:00,brilliant and thoughtprovoking talk by   putting the heart purpose and soul back into,Neutral,,
AntrobusDavid,966022960376098818,"""No matter what Trump says, coal simply cannot compete when grassroots activists, the public, and the market all prefer clean energy.” More news on the inevitable decline of coal. #coal #energy #renewables #economics #climatechange #carbon https://t.co/t6GqhxHhtQ",0.0,0.0,0,0,2018-02-20T18:53:16+00:00,no matter what trump says coal simply cannot compete when grassroots activists the public and the market all prefer clean energy more news on the inevitable decline of coal,Pro,,
AntrobusDavid,966003715814690818,"Inspiring report from @nature_org and @WorldResources on the huge benefits of planting trees....environmental, social AND financial. #trees #carbon #climatechange #economics https://t.co/pssTEDu1RL",0.0,0.0,1,0,2018-02-20T17:36:47+00:00,inspiring report from  and  on the huge benefits of planting treesenvironmental social and financial,Pro,,
AntrobusDavid,965994913623048192,"Great initiative from @LakeDistrictnpa to help its residents, businesses and visitors reduce their carbon-footprint. Lots of simple, practical ideas with inspiring results. A great template for other #NationalParks and #LocalGovernment. #climatechange  https://t.co/qNFr5iRe44",0.0,0.0,0,0,2018-02-20T17:01:49+00:00,great initiative from  to help its residents businesses and visitors reduce their carbonfootprint lots of simple practical ideas with inspiring results a great template for other  and,Pro,,
AntrobusDavid,965919690882240512,'How cities have climate action all wrong'..Great article explaining the crucial dilemma  of Production and Consumption emissions. #climatechange #emissions #policy #cities #economics https://t.co/EmfuGsJz7u,0.0,0.0,0,0,2018-02-20T12:02:54+00:00,how cities have climate action all wronggreat article explaining the crucial dilemma  of production and consumption emissions,Pro,,
AntrobusDavid,964783430809653248,"'A historic day': Ireland on path to being 4th country in the world to ban fossil fuel exploration. 'The tide has turned on fossil fuels, and there is widespread political support for a just transition to renewable power' #renewables #climatechange https://t.co/UmO6TBSEu1",0.0,2.0,3,0,2018-02-17T08:47:49+00:00,a historic day ireland on path to being 4th country in the world to ban fossil fuel exploration the tide has turned on fossil fuels and there is widespread political support for a just transition to renewable power,Pro,,
AntrobusDavid,963408500633296902,'A eureka moment for the planet: we’re finally planting trees again.' Great article by @john_vidal about the world-wide grassroots movement to embrace the benefits of planting #trees and developing #agroforestry. #environment #forests #climatechange https://t.co/FWN35jIPDT,0.0,0.0,0,0,2018-02-13T13:44:20+00:00,a eureka moment for the planet were finally planting trees again great article by  about the worldwide grassroots movement to embrace the benefits of planting  and developing,Pro,,
AntrobusDavid,963096705691418624,Inspiring and fascinating lecture by @KateRaworth @CUSP_uk @CES_Surrey about the generational challenge/opportunity we face.... 'Meeting the needs of all withing the means of the planet'. #SustainableProsperity #economics #environment #climatechange https://t.co/BYxDea2uHB,0.0,1.0,1,0,2018-02-12T17:05:22+00:00,inspiring and fascinating lecture by    about the generational challengeopportunity we face meeting the needs of all withing the means of the planet,Pro,,
AntrobusDavid,961701202030399488,Keep joining the dots. 'Tiny individual decisions really could help avert climate chaos.' Great blog about the relevance of the small daily choices we all make. @ClimateOutreach @AJCorner #climatechange #society #responsibility https://t.co/RyghqBdNq2,0.0,0.0,0,0,2018-02-08T20:40:08+00:00,keep joining the dots tiny individual decisions really could help avert climate chaos great blog about the relevance of the small daily choices we all make,Pro,,
AntrobusDavid,961552452393799680,"Big thanks to @CUSP_uk @CES_Surrey and @ProfTimJackson for hosting such a wonderful talk by @KateRaworth   Inspiring, understandable and SO relevant...to pretty much everything!!! #environment #climatechange #economics #society #politics #SocialJustice #nature #DoughnutEconomics https://t.co/Nl2C2L0acL",1.0,0.0,2,0,2018-02-08T10:49:04+00:00,big thanks to   and  for hosting such a wonderful talk by    inspiring understandable and so relevantto pretty much everything,Pro,,
AntrobusDavid,960970504495648768,Fascinating article from @Fern_NGO 'Offsetting is a giant loophole in the fight against climate change'. #climatechange #forests #carbon #emissions #environment https://t.co/Qj5FAiAPld,0.0,0.0,2,0,2018-02-06T20:16:36+00:00,fascinating article from  offsetting is a giant loophole in the fight against climate change,Pro,,
AntrobusDavid,954415814131798021,Extraordinary. And to think it could be built on Dogger Bank in heart of the North Sea where hunter gatherers roamed before the LAST great sea-level rise inundated their world. #renewables #climatechange #windpower #environment #history https://t.co/m5PvZlRv9G,0.0,0.0,1,0,2018-01-19T18:10:36+00:00,extraordinary and to think it could be built on dogger bank in heart of the north sea where hunter gatherers roamed before the last great sealevel rise inundated their world,Pro,,
AntrobusDavid,951567685976027138,"On its 100th birthday in 1959, Edward Teller warned the oil industry about global warming with uncannily accurate predictions of CO2 increases and rising sea levels. Fascinating article by @BenFranta. #climatechange #fossilfuels #environment https://t.co/ICLmk14APc",0.0,2.0,2,0,2018-01-11T21:33:10+00:00,on its 100th birthday in 1959 edward teller warned the oil industry about global warming with uncannily accurate predictions of co2 increases and rising sea levels fascinating article by,Pro,,
AntrobusDavid,951553086044110849,"New York City declares war on the oil industry, divesting huge pension fund from fossil fuels and suing 5 biggest oil companies for damages. Deeply significant moment.  #climatechange #environment #divestment #fossilfuels https://t.co/MV9DECiA3Y",0.0,1.0,0,0,2018-01-11T20:35:09+00:00,new york city declares war on the oil industry divesting huge pension fund from fossil fuels and suing 5 biggest oil companies for damages deeply significant moment,Pro,,
AntrobusDavid,950150919848636416,'A culture is no better than its woods.' Timeless and prophetic words from WH Auden. #forests #woods #trees #environment #poetry #culture #society #climatechange https://t.co/8C9HY7Z53o,0.0,0.0,2,0,2018-01-07T23:43:26+00:00,a culture is no better than its woods timeless and prophetic words from wh auden,Pro,,
AntrobusDavid,946379289171316736,Great guide to the inspiring achievements of @ClientEarth in 2017. #climatechange #environment #airpolution #forests #coal #justice #sustainability https://t.co/fXcUvbYhZd,0.0,1.0,1,0,2017-12-28T13:56:20+00:00,great guide to the inspiring achievements of  in 2017,Pro,,
AntrobusDavid,945801623447719937,"Elinor Ostrom, her Nobel Prize, and her rules for ecologist radicals. 'How to choose a meaningful life where we're helping one another in ways that really help the earth'. #environment #climatechange #economics #society  .https://t.co/TwSRXUFUWN",0.0,3.0,5,0,2017-12-26T23:40:53+00:00,elinor ostrom her nobel prize and her rules for ecologist radicals how to choose a meaningful life where were helping one another in ways that really help the earth,Pro,,
AntrobusDavid,941824458637041664,The 'radical act: of practising contentment and gratitude.  #environment #earth #sustainability #society #climatechange  @humansandnature #RobinWallKimmerer https://t.co/VTCrcUgmVT,1.0,2.0,5,0,2017-12-16T00:17:03+00:00,the radical act of practising contentment and gratitude,Pro,,
AntrobusDavid,940530267520946176,'The Dirty Secret of the Global Plan to Avert Climate Disaster.'The dangers of unquestioning reliance on #BECCS in carbon reduction models.  #OnePlanetSummit #ParisAgreement #climatechange https://t.co/iPz8oChVla,0.0,0.0,0,0,2017-12-12T10:34:24+00:00,the dirty secret of the global plan to avert climate disasterthe dangers of unquestioning reliance on  in carbon reduction models,Pro,,
AntrobusDavid,934546102283636739,Brilliant short film from @TCWcharity visualising the carbon we emit in our daily lives....even using our phones! #renewables #carbon credit #treeplanting #reforestation #climatechange https://t.co/EYIxfqEiXX,0.0,0.0,1,0,2017-11-25T22:15:28+00:00,brilliant short film from  visualising the carbon we emit in our daily liveseven using our phones   credit,Pro,,
AntrobusDavid,934542391448653825,Fascinating and detailed article by @ElizKolbert on #CO2 removal strategies and emerging technologies. The perfect weekend read indeed! #climatechange #carbon dioxide #BECCS https://t.co/WxBV146FBk,0.0,1.0,1,0,2017-11-25T22:00:43+00:00,fascinating and detailed article by  on  removal strategies and emerging technologies the perfect weekend read indeed   dioxide,Pro,,
AntrobusDavid,932759180825579520,Great article about CO² removal technogy and strategy ideas.   #climatechange #negativeemissions #CO2 https://t.co/x0C5hQRMqn,0.0,0.0,0,0,2017-11-20T23:54:53+00:00,great article about co² removal technogy and strategy ideas,Pro,,
AntrobusDavid,932298322269925376,Free trees!!! Wonderful offer from @WoodlandTrust to help get your school or community planting. #trees #woodlands #TreeCharter #ecology #climatechange #biodiversity https://t.co/4vCgH2ajpt,0.0,0.0,1,0,2017-11-19T17:23:35+00:00,free trees wonderful offer from  to help get your school or community planting,Pro,,
AntrobusDavid,931676310262427648,"If we act on climate change now, the economic prize will be immense | Felipe Calderón #climatechange #economics #renewables https://t.co/OsyqkCM0Kk",0.0,0.0,0,0,2017-11-18T00:11:56+00:00,if we act on climate change now the economic prize will be immense  felipe calderón,Pro,,
AntrobusDavid,924029750678642688,"Brilliant.12 minutes of wisdom,  insight and compassion from David Attenborough. Great interview from @UE @the_ecologist #climatechange https://t.co/SDxTpOm4Vg",0.0,1.0,0,0,2017-10-27T21:47:14+00:00,brilliant12 minutes of wisdom  insight and compassion from david attenborough great interview from,Pro,,
AntrobusDavid,922961175947640833,The inspirational @treesisters #trees #climatechange #Women4Climate #forests #fundraising https://t.co/CvDVKY0gK1,0.0,0.0,0,0,2017-10-24T23:01:06+00:00,the inspirational,Pro,,
AntrobusDavid,921038347539288065,Great piece by @GeorgeMonbiot on 'pathological consumption' and the Yuletide season of landfill fodder gifts. #pollution  #climatechange https://t.co/ITTdSaCWsM,0.0,0.0,0,0,2017-10-19T15:40:28+00:00,great piece by  on pathological consumption and the yuletide season of landfill fodder gifts,Pro,,
AntrobusDavid,920355757996036096,Study suggests regreening the planet could cut as much carbon as halting oil use. #climatechange #environment #trees https://t.co/aOI70GZjtu,0.0,2.0,3,1,2017-10-17T18:28:06+00:00,study suggests regreening the planet could cut as much carbon as halting oil use,Pro,,
AntrobusDavid,918959866038898689,Review of 'A Farewell to Ice'  by Peter Warhams. Brilliant and sobering account of #climatechange  https://t.co/NMtFXJ2uQv,0.0,1.0,0,0,2017-10-13T22:01:20+00:00,review of a farewell to ice  by peter warhams brilliant and sobering account of,Pro,,
AntrobusDavid,908385791042375680,:Stop talking right now about the threat of climate change. It’s here; it’s happening.' @billmckibben #climatechange https://t.co/b4qPQT4rMz,1.0,0.0,0,0,2017-09-14T17:43:44+00:00,stop talking right now about the threat of climate change its here its happening,Pro,,
AntrobusDavid,907709080541810688,"""The epoch of renewables as the most cost competitive technology has arrived"" #renewables #windpower #climatechange  https://t.co/7i8YWOLRJ0",0.0,0.0,0,0,2017-09-12T20:54:43+00:00,the epoch of renewables as the most cost competitive technology has arrived,Pro,,
AntrobusDavid,872820187648733184,Another milestone on the journey towards a #lowcarbon economy. #RenewableEnergy #climatechange #windpower #solarenergy #energystorage https://t.co/QButZKPpBp,0.0,2.0,3,0,2017-06-08T14:18:43+00:00,another milestone on the journey towards a  economy,Pro,,
AntrobusDavid,864188297907712000,Top UK fund manager divests from fossil fuels #divestment #climatechange #strandedassets #pensions https://t.co/kYQVf3ywnq,0.0,1.0,0,0,2017-05-15T18:38:40+00:00,top uk fund manager divests from fossil fuels,Pro,,
AntrobusDavid,831133634534973440,Humans changing Earth climate '170 times faster than nature'. Introducing the 'Anthropocene Equation' #climatechange https://t.co/DSVCtdtOKF,0.0,0.0,0,0,2017-02-13T13:31:14+00:00,humans changing earth climate 170 times faster than nature introducing the anthropocene equation,Pro,,
AntrobusDavid,826841107417948160,Deutsche Bank pulls out of financing future coal projects to meet Paris climate pledge #divestment #climatechange  https://t.co/91CiJoccoh,0.0,0.0,1,0,2017-02-01T17:14:16+00:00,deutsche bank pulls out of financing future coal projects to meet paris climate pledge,Pro,,
AntrobusDavid,826211560569835520,Great blog on the $100Trillion #carbonbubble that underpins...well...everything!!!! #climatechange #renewables #divestment @Jackthelad1947 https://t.co/1KuZ57JDXc,0.0,4.0,5,0,2017-01-30T23:32:40+00:00,great blog on the 100trillion  that underpinswelleverything,Pro,,
AntrobusDavid,824734705228644352,#Trump administration orders EPA to remove it's #climatechange page from website...... https://t.co/nPIjuDJDV0,0.0,0.0,0,0,2017-01-26T21:44:11+00:00,administration orders epa to remove its  page from website,Pro,,
AntrobusDavid,802989675229102080,@MarkWatts40 on how the Mayors of @c40cities are giving inspirational leadership on practical #climatechange solutions. #cities4climate https://t.co/POGz2bbkGt,0.0,0.0,0,0,2016-11-27T21:37:12+00:00,on how the mayors of  are giving inspirational leadership on practical  solutions,Pro,,
AntrobusDavid,788479994045628416,Great article from @LeoHickman @guardian about the 19th century environmental visionary George Marsh. #climatechange https://t.co/yGGArPNww7,1.0,5.0,2,2,2016-10-18T20:40:54+00:00,great article from   about the 19th century environmental visionary george marsh,Pro,,
AntrobusDavid,786674787523461120,Illuminating article from @Peters_Glen @sciencemagazine revealing the dangers of reliance upon negative-emissions for #climatechange policy https://t.co/4ugSZkQ03g,0.0,6.0,3,0,2016-10-13T21:07:39+00:00,illuminating article from   revealing the dangers of reliance upon negativeemissions for  policy,Pro,,
AntrobusDavid,779792052343214080,Great article from @billmckibben about the simple #climatechange maths we all need to understand. #carbon #KeepItInTheGround @NewRepublic https://t.co/6rgAQ6TkLZ,0.0,4.0,1,0,2016-09-24T21:18:07+00:00,great article from  about the simple  maths we all need to understand,Pro,,
AntrobusDavid,772504239914483712,Interesting article from @washingtonpost about why people stop themselves openly expressing fears re #climatechange  https://t.co/C9rnrq00vS,0.0,5.0,3,0,2016-09-04T18:38:57+00:00,interesting article from  about why people stop themselves openly expressing fears re,Pro,,
AntrobusDavid,770743601034854400,@NASA scientist writes off chances of achieving 1.5C #climatechange target...and 2C as unlikely @guardian @UNEP  https://t.co/p8jbrhZup6,0.0,0.0,0,0,2016-08-30T22:02:48+00:00,scientist writes off chances of achieving 15c  targetand 2c as unlikely,Pro,,
AntrobusDavid,769433810291265536,Fascinating article about the pioneering work of @rickheede documenting companies' carbon emissions. #climatechange  https://t.co/i9wIO9I7BI,0.0,2.0,3,0,2016-08-27T07:18:10+00:00,fascinating article about the pioneering work of  documenting companies carbon emissions,Pro,,
Wildphoenix22,181495058762174464,I was actually ready for Spring.. but then for some reason we skipped right to Summer! #globalwarming #toohotforMarch,0.0,0.0,0,0,2012-03-18T21:39:28+00:00,i was actually ready for spring but then for some reason we skipped right to summer,Neutral,,
SolidiaCO2,1081313553531965440,"As @ChathamHouse reports, cement is the source of 8% of the world's CO2 emissions. With our low-emissions cement that helps reduce the carbon footprint of concrete up to 70%, we offer an immediate and global solution to cement's impact on climate change. https://t.co/csdyPp3jG2",1.0,1.0,4,0,2019-01-04T22:16:55+00:00,as  reports cement is the source of 8 of the worlds co2 emissions with our lowemissions cement that helps reduce the carbon footprint of concrete up to 70 we offer an immediate and global solution to cements impact on climate change,Pro,,
SolidiaCO2,1042460855294730240,"Investing in #sustainabletech is smart business. A new report says that the ""global economy could enjoy a $26 trillion boost by 2030 if efforts to stop #climatechange are scaled up."" https://t.co/DpPTLeIxZG",0.0,2.0,0,0,2018-09-19T17:10:10+00:00,investing in  is smart business a new report says that the global economy could enjoy a 26 trillion boost by 2030 if efforts to stop  are scaled up,Pro,,
SolidiaCO2,1000432649901694976,Biz can take the lead on addressing #climatechange by creating #sustainableinnovations that can effect big change across industry and the globe. https://t.co/79AoJ88XHb,0.0,0.0,1,0,2018-05-26T17:45:05+00:00,biz can take the lead on addressing  by creating  that can effect big change across industry and the globe,Pro,,
SolidiaCO2,976145147057659904,Business will have to lead the way for true #climatechange innovations to come about. They will have to adapt to remain profitable. https://t.co/CXz9s2AQ48,0.0,1.0,1,0,2018-03-20T17:15:13+00:00,business will have to lead the way for true  innovations to come about they will have to adapt to remain profitable,Pro,,
SolidiaCO2,960989004568154113,Business can lead the way by helping guide innovations that address #climatechange to market.  https://t.co/W48NQ0XzCD,0.0,2.0,3,0,2018-02-06T21:30:07+00:00,business can lead the way by helping guide innovations that address  to market,Pro,,
